physical_quantity,power,power
type,active,reactive
,,
2013-11-12 22:04:51+00:00,662.0,158.0
2013-11-12 22:04:52+00:00,630.0,206.0
2013-11-12 22:49:18+00:00,1106.0,190.0
2013-11-12 23:09:48+00:00,991.0,85.0
2013-11-12 23:18:31+00:00,943.0,77.0
2013-11-12 23:22:53+00:00,471.0,10.0
2013-11-12 23:25:04+00:00,325.0,42.0
2013-11-12 23:28:03+00:00,215.0,-2.0
2013-11-12 23:33:42+00:00,287.0,25.0
2013-11-12 23:42:52+00:00,326.0,31.0
2013-11-12 23:52:52+00:00,533.0,41.0
2013-11-13 00:01:00+00:00,568.0,104.0
2013-11-13 00:51:12+00:00,132.0,117.0
2013-11-13 00:53:05+00:00,229.0,127.0
2013-11-13 02:13:58+00:00,150.0,133.0
2013-11-13 02:13:59+00:00,214.0,155.0
2013-11-13 02:18:30+00:00,430.0,185.0
2013-11-13 02:22:17+00:00,396.0,202.0
2013-11-13 02:56:18+00:00,299.0,200.0
2013-11-13 03:03:40+00:00,419.0,167.0
2013-11-13 03:03:41+00:00,419.0,193.0
2013-11-13 03:21:32+00:00,348.0,186.0
2013-11-13 03:30:38+00:00,320.0,183.0
2013-11-13 03:57:19+00:00,256.0,139.0
2013-11-13 05:09:56+00:00,405.0,101.0
2013-11-13 05:15:30+00:00,349.0,53.0
2013-11-13 05:18:28+00:00,368.0,98.0
2013-11-13 05:20:30+00:00,286.0,50.0
2013-11-13 05:24:16+00:00,158.0,122.0
2013-11-13 05:35:42+00:00,244.0,136.0
2013-11-13 05:36:06+00:00,273.0,108.0
2013-11-13 06:34:58+00:00,691.0,53.0
2013-11-13 06:38:20+00:00,685.0,44.0
2013-11-13 06:49:44+00:00,1356.0,-13.0
2013-11-13 06:52:56+00:00,1437.0,25.0
2013-11-13 07:01:48+00:00,592.0,73.0
2013-11-13 07:03:34+00:00,696.0,98.0
2013-11-13 07:11:16+00:00,1976.0,-170.0
2013-11-13 07:16:26+00:00,656.0,43.0
2013-11-13 07:22:11+00:00,339.0,63.0
2013-11-13 07:22:12+00:00,313.0,99.0
2013-11-13 07:43:10+00:00,383.0,84.0
2013-11-13 07:43:11+00:00,353.0,63.0
2013-11-13 07:56:00+00:00,710.0,48.0
2013-11-13 08:06:16+00:00,662.0,55.0
2013-11-13 08:14:27+00:00,599.0,126.0
2013-11-13 08:16:01+00:00,594.0,83.0
2013-11-13 08:18:46+00:00,648.0,95.0
2013-11-13 08:23:54+00:00,1026.0,-747.0
2013-11-13 08:24:42+00:00,652.0,-878.0
2013-11-13 08:25:46+00:00,227.0,48.0
2013-11-13 08:25:47+00:00,191.0,27.0
2013-11-13 08:35:30+00:00,289.0,30.0
2013-11-13 08:45:04+00:00,433.0,31.0
2013-11-13 08:52:45+00:00,747.0,93.0
2013-11-13 08:52:46+00:00,769.0,57.0
2013-11-13 08:54:34+00:00,740.0,32.0
2013-11-13 09:02:20+00:00,766.0,84.0
2013-11-13 09:03:59+00:00,755.0,23.0
2013-11-13 09:09:09+00:00,761.0,34.0
2013-11-13 09:12:02+00:00,461.0,70.0
2013-11-13 09:13:43+00:00,433.0,23.0
2013-11-13 09:21:39+00:00,440.0,87.0
2013-11-13 09:21:40+00:00,468.0,47.0
2013-11-13 09:23:04+00:00,424.0,33.0
2013-11-13 09:36:14+00:00,605.0,79.0
2013-11-13 09:36:15+00:00,521.0,101.0
2013-11-13 09:57:20+00:00,293.0,79.0
2013-11-13 10:12:43+00:00,1830.0,48.0
2013-11-13 10:13:51+00:00,1821.0,58.0
2013-11-13 10:37:55+00:00,484.0,61.0
2013-11-13 10:43:18+00:00,454.0,19.0
2013-11-13 10:48:14+00:00,460.0,75.0
2013-11-13 11:41:46+00:00,6318.0,182.0
2013-11-13 11:41:50+00:00,6392.0,206.0
2013-11-13 11:46:28+00:00,2609.0,146.0
2013-11-13 11:46:29+00:00,2609.0,122.0
2013-11-13 11:50:42+00:00,564.0,6.0
2013-11-13 11:56:48+00:00,740.0,44.0
2013-11-13 11:59:34+00:00,2844.0,65.0
2013-11-13 12:05:27+00:00,698.0,-15.0
2013-11-13 12:06:22+00:00,741.0,37.0
2013-11-13 12:08:57+00:00,2953.0,112.0
2013-11-13 12:10:21+00:00,2906.0,107.0
2013-11-13 12:10:30+00:00,711.0,52.0
2013-11-13 12:15:54+00:00,719.0,86.0
2013-11-13 12:18:22+00:00,646.0,47.0
2013-11-13 12:36:32+00:00,642.0,54.0
2013-11-13 12:38:09+00:00,594.0,95.0
2013-11-13 12:44:52+00:00,641.0,118.0
2013-11-13 12:47:02+00:00,593.0,87.0
2013-11-13 12:56:35+00:00,608.0,68.0
2013-11-13 12:56:36+00:00,578.0,106.0
2013-11-13 13:05:44+00:00,625.0,79.0
2013-11-13 13:15:14+00:00,570.0,99.0
2013-11-13 13:34:15+00:00,644.0,91.0
2013-11-13 13:34:16+00:00,620.0,131.0
2013-11-13 13:39:04+00:00,676.0,116.0
2013-11-13 14:11:05+00:00,507.0,148.0
2013-11-13 14:19:47+00:00,1453.0,169.0
2013-11-13 14:30:24+00:00,849.0,147.0
2013-11-13 14:56:00+00:00,623.0,132.0
2013-11-13 14:56:24+00:00,647.0,94.0
2013-11-13 15:07:05+00:00,1420.0,-54.0
2013-11-13 15:07:07+00:00,1416.0,-31.0
2013-11-13 15:11:46+00:00,555.0,49.0
2013-11-13 15:15:03+00:00,461.0,114.0
2013-11-13 15:15:04+00:00,440.0,78.0
2013-11-13 15:17:04+00:00,512.0,89.0
2013-11-13 15:17:22+00:00,539.0,139.0
2013-11-13 15:30:52+00:00,487.0,91.0
2013-11-13 15:36:14+00:00,621.0,113.0
2013-11-13 15:48:29+00:00,646.0,82.0
2013-11-13 15:48:30+00:00,615.0,120.0
2013-11-13 16:05:08+00:00,618.0,127.0
2013-11-13 16:06:52+00:00,613.0,87.0
2013-11-13 16:25:32+00:00,624.0,106.0
2013-11-13 16:33:59+00:00,623.0,139.0
2013-11-13 16:34:00+00:00,655.0,103.0
2013-11-13 16:43:39+00:00,625.0,201.0
2013-11-13 16:45:08+00:00,624.0,159.0
2013-11-13 17:02:44+00:00,1040.0,193.0
2013-11-13 17:04:34+00:00,1002.0,140.0
2013-11-13 17:14:14+00:00,1034.0,120.0
2013-11-13 17:24:18+00:00,2837.0,130.0
2013-11-13 17:27:40+00:00,5638.0,311.0
2013-11-13 17:30:43+00:00,5610.0,330.0
2013-11-13 17:31:36+00:00,3033.0,211.0
2013-11-13 17:33:28+00:00,3022.0,215.0
2013-11-13 17:33:56+00:00,2989.0,246.0
2013-11-13 17:36:28+00:00,2985.0,254.0
2013-11-13 17:36:55+00:00,851.0,191.0
2013-11-13 17:38:34+00:00,3608.0,280.0
2013-11-13 17:39:26+00:00,2935.0,273.0
2013-11-13 17:42:53+00:00,889.0,148.0
2013-11-13 17:43:08+00:00,887.0,144.0
2013-11-13 17:43:09+00:00,843.0,182.0
2013-11-13 17:43:46+00:00,849.0,209.0
2013-11-13 17:50:56+00:00,835.0,188.0
2013-11-13 17:51:00+00:00,779.0,158.0
2013-11-13 17:52:32+00:00,784.0,231.0
2013-11-13 17:53:01+00:00,785.0,242.0
2013-11-13 18:02:02+00:00,559.0,244.0
2013-11-13 18:11:15+00:00,485.0,249.0
2013-11-13 18:11:33+00:00,449.0,155.0
2013-11-13 18:16:56+00:00,667.0,211.0
2013-11-13 18:20:07+00:00,777.0,193.0
2013-11-13 18:20:08+00:00,815.0,153.0
2013-11-13 18:21:26+00:00,798.0,176.0
2013-11-13 18:22:18+00:00,862.0,205.0
2013-11-13 18:30:04+00:00,789.0,172.0
2013-11-13 18:30:59+00:00,769.0,136.0
2013-11-13 18:31:00+00:00,766.0,176.0
2013-11-13 18:37:43+00:00,3025.0,312.0
2013-11-13 18:40:08+00:00,2965.0,290.0
2013-11-13 18:42:22+00:00,793.0,216.0
2013-11-13 18:47:55+00:00,722.0,204.0
2013-11-13 18:48:43+00:00,2881.0,315.0
2013-11-13 18:53:36+00:00,2787.0,276.0
2013-11-13 18:55:30+00:00,646.0,234.0
2013-11-13 18:58:27+00:00,654.0,232.0
2013-11-13 18:59:58+00:00,650.0,176.0
2013-11-13 19:03:28+00:00,721.0,203.0
2013-11-13 19:05:28+00:00,2849.0,272.0
2013-11-13 19:09:38+00:00,697.0,163.0
2013-11-13 19:22:59+00:00,698.0,196.0
2013-11-13 19:23:00+00:00,674.0,238.0
2013-11-13 19:26:40+00:00,1057.0,179.0
2013-11-13 19:27:54+00:00,1046.0,192.0
2013-11-13 19:30:53+00:00,1015.0,169.0
2013-11-13 19:32:24+00:00,963.0,202.0
2013-11-13 19:33:14+00:00,970.0,214.0
2013-11-13 19:35:00+00:00,1072.0,194.0
2013-11-13 19:35:01+00:00,1072.0,221.0
2013-11-13 19:35:02+00:00,1014.0,221.0
2013-11-13 19:35:03+00:00,1014.0,199.0
2013-11-13 19:39:32+00:00,1049.0,220.0
2013-11-13 19:43:34+00:00,801.0,171.0
2013-11-13 19:43:35+00:00,801.0,197.0
2013-11-13 19:43:36+00:00,741.0,197.0
2013-11-13 19:43:37+00:00,741.0,175.0
2013-11-13 19:45:55+00:00,2907.0,318.0
2013-11-13 19:45:56+00:00,2932.0,278.0
2013-11-13 19:50:56+00:00,2910.0,266.0
2013-11-13 19:51:50+00:00,2830.0,301.0
2013-11-13 20:00:02+00:00,902.0,171.0
2013-11-13 20:00:03+00:00,902.0,149.0
2013-11-13 20:00:08+00:00,929.0,160.0
2013-11-13 20:00:09+00:00,929.0,138.0
2013-11-13 20:07:10+00:00,556.0,220.0
2013-11-13 20:07:11+00:00,556.0,198.0
2013-11-13 20:09:57+00:00,706.0,172.0
2013-11-13 20:09:58+00:00,684.0,214.0
2013-11-13 20:18:10+00:00,709.0,219.0
2013-11-13 20:21:07+00:00,690.0,212.0
2013-11-13 20:27:58+00:00,785.0,207.0
2013-11-13 20:39:05+00:00,804.0,152.0
2013-11-13 20:39:06+00:00,827.0,196.0
2013-11-13 20:39:07+00:00,781.0,174.0
2013-11-13 20:58:30+00:00,676.0,148.0
2013-11-13 21:01:39+00:00,627.0,173.0
2013-11-13 21:04:20+00:00,3391.0,292.0
2013-11-13 21:06:32+00:00,671.0,171.0
2013-11-13 21:08:03+00:00,869.0,143.0
2013-11-13 21:08:04+00:00,845.0,181.0
2013-11-13 21:17:46+00:00,729.0,127.0
2013-11-13 21:27:24+00:00,641.0,143.0
2013-11-13 21:34:32+00:00,792.0,118.0
2013-11-13 21:34:47+00:00,687.0,144.0
2013-11-13 21:35:49+00:00,708.0,109.0
2013-11-13 21:36:28+00:00,689.0,173.0
2013-11-13 21:43:50+00:00,853.0,166.0
2013-11-13 21:45:07+00:00,858.0,127.0
2013-11-13 21:45:08+00:00,888.0,91.0
2013-11-13 21:54:40+00:00,937.0,127.0
2013-11-13 21:54:41+00:00,903.0,99.0
2013-11-13 22:06:05+00:00,545.0,84.0
2013-11-13 22:24:25+00:00,5009.0,15.0
2013-11-13 22:25:38+00:00,3584.0,220.0
2013-11-13 22:55:47+00:00,885.0,34.0
2013-11-13 23:09:03+00:00,690.0,-43.0
2013-11-13 23:10:59+00:00,675.0,29.0
2013-11-13 23:11:00+00:00,647.0,73.0
2013-11-13 23:14:14+00:00,665.0,49.0
2013-11-13 23:14:52+00:00,635.0,22.0
2013-11-13 23:25:24+00:00,592.0,35.0
2013-11-13 23:33:00+00:00,234.0,68.0
2013-11-13 23:34:50+00:00,198.0,32.0
2013-11-13 23:36:32+00:00,201.0,72.0
2013-11-13 23:43:38+00:00,204.0,31.0
2013-11-13 23:49:53+00:00,422.0,37.0
2013-11-13 23:49:54+00:00,460.0,67.0
2013-11-13 23:52:17+00:00,648.0,102.0
2013-11-13 23:53:46+00:00,630.0,51.0
2013-11-13 23:53:47+00:00,596.0,27.0
2013-11-14 00:01:50+00:00,622.0,86.0
2013-11-14 00:03:15+00:00,602.0,33.0
2013-11-14 00:16:24+00:00,384.0,83.0
2013-11-14 04:09:36+00:00,201.0,88.0
2013-11-14 05:55:41+00:00,220.0,114.0
2013-11-14 06:03:08+00:00,285.0,14.0
2013-11-14 07:04:35+00:00,556.0,70.0
2013-11-14 07:04:36+00:00,532.0,110.0
2013-11-14 07:11:16+00:00,553.0,65.0
2013-11-14 07:11:17+00:00,521.0,43.0
2013-11-14 07:22:18+00:00,565.0,103.0
2013-11-14 07:26:51+00:00,1616.0,-125.0
2013-11-14 07:26:53+00:00,1608.0,-99.0
2013-11-14 07:30:22+00:00,4006.0,-11.0
2013-11-14 07:36:58+00:00,341.0,25.0
2013-11-14 07:41:34+00:00,1611.0,81.0
2013-11-14 07:46:52+00:00,329.0,58.0
2013-11-14 07:48:52+00:00,293.0,62.0
2013-11-14 08:09:57+00:00,784.0,26.0
2013-11-14 08:25:32+00:00,339.0,53.0
2013-11-14 08:25:50+00:00,400.0,-712.0
2013-11-14 08:26:39+00:00,468.0,-676.0
2013-11-14 08:27:02+00:00,433.0,-649.0
2013-11-14 08:27:03+00:00,395.0,-577.0
2013-11-14 08:27:12+00:00,253.0,-12.0
2013-11-14 08:27:17+00:00,467.0,-644.0
2013-11-14 08:27:33+00:00,504.0,-843.0
2013-11-14 08:27:56+00:00,422.0,-643.0
2013-11-14 08:28:04+00:00,252.0,98.0
2013-11-14 08:28:31+00:00,2088.0,137.0
2013-11-14 08:28:35+00:00,2308.0,-964.0
2013-11-14 08:28:36+00:00,2222.0,-618.0
2013-11-14 08:28:47+00:00,2120.0,105.0
2013-11-14 08:28:51+00:00,2280.0,-662.0
2013-11-14 08:28:52+00:00,2247.0,-662.0
2013-11-14 08:29:07+00:00,2234.0,-523.0
2013-11-14 08:29:23+00:00,2324.0,-579.0
2013-11-14 08:29:39+00:00,2242.0,-501.0
2013-11-14 08:29:48+00:00,2086.0,119.0
2013-11-14 08:29:52+00:00,2269.0,-829.0
2013-11-14 08:30:03+00:00,2083.0,89.0
2013-11-14 08:30:04+00:00,2144.0,89.0
2013-11-14 08:30:07+00:00,2284.0,-648.0
2013-11-14 08:30:08+00:00,2214.0,-648.0
2013-11-14 08:30:12+00:00,2239.0,-412.0
2013-11-14 08:30:18+00:00,2111.0,283.0
2013-11-14 08:30:28+00:00,2226.0,-550.0
2013-11-14 08:31:00+00:00,2212.0,-540.0
2013-11-14 08:31:04+00:00,2063.0,-32.0
2013-11-14 08:31:08+00:00,2261.0,-719.0
2013-11-14 08:31:16+00:00,2172.0,-584.0
2013-11-14 08:31:17+00:00,2172.0,-276.0
2013-11-14 08:31:21+00:00,2077.0,83.0
2013-11-14 08:31:22+00:00,2177.0,83.0
2013-11-14 08:31:39+00:00,2279.0,-657.0
2013-11-14 08:31:40+00:00,2252.0,-657.0
2013-11-14 08:32:21+00:00,2124.0,25.0
2013-11-14 08:32:24+00:00,2291.0,-729.0
2013-11-14 08:32:25+00:00,2291.0,-661.0
2013-11-14 08:32:36+00:00,2117.0,57.0
2013-11-14 08:33:13+00:00,2281.0,-358.0
2013-11-14 08:33:22+00:00,2146.0,67.0
2013-11-14 08:33:37+00:00,2103.0,84.0
2013-11-14 08:33:53+00:00,2099.0,-30.0
2013-11-14 08:34:09+00:00,2169.0,-32.0
2013-11-14 08:34:34+00:00,2182.0,-606.0
2013-11-14 08:34:37+00:00,2182.0,-361.0
2013-11-14 08:34:38+00:00,2090.0,215.0
2013-11-14 08:34:51+00:00,2227.0,-329.0
2013-11-14 08:34:57+00:00,2345.0,-759.0
2013-11-14 08:34:58+00:00,2263.0,-759.0
2013-11-14 08:35:29+00:00,2411.0,-460.0
2013-11-14 08:35:30+00:00,2447.0,-460.0
2013-11-14 08:35:41+00:00,2301.0,-23.0
2013-11-14 08:35:44+00:00,2441.0,-802.0
2013-11-14 08:36:02+00:00,2383.0,-640.0
2013-11-14 08:36:10+00:00,2303.0,-436.0
2013-11-14 08:36:14+00:00,2463.0,-783.0
2013-11-14 08:36:31+00:00,2438.0,-436.0
2013-11-14 08:36:35+00:00,2401.0,-558.0
2013-11-14 08:36:39+00:00,2340.0,-289.0
2013-11-14 08:36:40+00:00,2270.0,201.0
2013-11-14 08:36:44+00:00,2467.0,-1028.0
2013-11-14 08:36:56+00:00,2291.0,132.0
2013-11-14 08:37:11+00:00,2243.0,46.0
2013-11-14 08:37:26+00:00,2245.0,116.0
2013-11-14 08:37:46+00:00,2401.0,-765.0
2013-11-14 08:38:02+00:00,2450.0,-380.0
2013-11-14 08:38:29+00:00,2389.0,30.0
2013-11-14 08:38:31+00:00,2499.0,-650.0
2013-11-14 08:38:32+00:00,2401.0,-650.0
2013-11-14 08:38:47+00:00,2400.0,-450.0
2013-11-14 08:38:48+00:00,2449.0,-450.0
2013-11-14 08:39:03+00:00,2459.0,-558.0
2013-11-14 08:39:04+00:00,2401.0,-558.0
2013-11-14 08:39:36+00:00,2431.0,-621.0
2013-11-14 08:39:41+00:00,2431.0,-712.0
2013-11-14 08:39:43+00:00,2333.0,-667.0
2013-11-14 08:39:44+00:00,2235.0,11.0
2013-11-14 08:39:45+00:00,2235.0,132.0
2013-11-14 08:39:56+00:00,2495.0,-509.0
2013-11-14 08:39:57+00:00,2495.0,-750.0
2013-11-14 08:40:08+00:00,2444.0,-549.0
2013-11-14 08:40:19+00:00,2506.0,-656.0
2013-11-14 08:40:30+00:00,2299.0,246.0
2013-11-14 08:40:45+00:00,2306.0,-162.0
2013-11-14 08:40:46+00:00,2334.0,-162.0
2013-11-14 08:40:49+00:00,2482.0,-599.0
2013-11-14 08:42:17+00:00,461.0,43.0
2013-11-14 08:42:21+00:00,687.0,-833.0
2013-11-14 08:42:33+00:00,471.0,-46.0
2013-11-14 08:42:34+00:00,494.0,-46.0
2013-11-14 08:42:37+00:00,660.0,-712.0
2013-11-14 08:42:40+00:00,705.0,-760.0
2013-11-14 08:42:54+00:00,646.0,-917.0
2013-11-14 08:43:02+00:00,551.0,-607.0
2013-11-14 08:43:06+00:00,741.0,-1018.0
2013-11-14 08:43:10+00:00,646.0,-925.0
2013-11-14 08:43:18+00:00,488.0,-159.0
2013-11-14 08:43:30+00:00,685.0,-833.0
2013-11-14 08:43:33+00:00,481.0,-4.0
2013-11-14 08:43:34+00:00,511.0,-4.0
2013-11-14 08:43:42+00:00,691.0,-607.0
2013-11-14 08:43:49+00:00,492.0,-41.0
2013-11-14 08:43:50+00:00,591.0,-41.0
2013-11-14 08:43:55+00:00,660.0,-404.0
2013-11-14 08:45:08+00:00,742.0,-1102.0
2013-11-14 08:45:20+00:00,541.0,101.0
2013-11-14 08:45:55+00:00,764.0,-932.0
2013-11-14 08:46:11+00:00,748.0,-760.0
2013-11-14 08:46:27+00:00,775.0,-715.0
2013-11-14 08:46:52+00:00,493.0,-58.0
2013-11-14 08:47:00+00:00,743.0,-748.0
2013-11-14 08:47:16+00:00,757.0,-521.0
2013-11-14 08:47:23+00:00,583.0,-193.0
2013-11-14 08:47:48+00:00,695.0,-691.0
2013-11-14 08:48:08+00:00,477.0,37.0
2013-11-14 08:48:20+00:00,692.0,-673.0
2013-11-14 08:48:23+00:00,472.0,32.0
2013-11-14 08:48:24+00:00,437.0,32.0
2013-11-14 08:48:27+00:00,727.0,-872.0
2013-11-14 08:48:28+00:00,672.0,-872.0
2013-11-14 08:49:25+00:00,2283.0,18.0
2013-11-14 08:49:29+00:00,2480.0,-624.0
2013-11-14 08:49:45+00:00,2465.0,-471.0
2013-11-14 08:49:53+00:00,2407.0,-550.0
2013-11-14 08:49:54+00:00,2316.0,-550.0
2013-11-14 08:50:01+00:00,2498.0,-471.0
2013-11-14 08:50:05+00:00,652.0,-747.0
2013-11-14 08:50:14+00:00,667.0,-1121.0
2013-11-14 08:50:37+00:00,685.0,-661.0
2013-11-14 08:50:41+00:00,462.0,-41.0
2013-11-14 08:50:53+00:00,665.0,-756.0
2013-11-14 08:51:01+00:00,716.0,-769.0
2013-11-14 08:51:13+00:00,572.0,114.0
2013-11-14 08:51:14+00:00,622.0,114.0
2013-11-14 08:51:27+00:00,516.0,33.0
2013-11-14 08:51:30+00:00,676.0,-770.0
2013-11-14 08:51:38+00:00,622.0,-747.0
2013-11-14 08:51:42+00:00,518.0,5.0
2013-11-14 08:51:57+00:00,481.0,53.0
2013-11-14 08:51:58+00:00,527.0,53.0
2013-11-14 08:52:01+00:00,717.0,-1022.0
2013-11-14 08:52:02+00:00,622.0,-488.0
2013-11-14 08:52:17+00:00,603.0,-701.0
2013-11-14 08:52:18+00:00,645.0,-701.0
2013-11-14 08:52:33+00:00,661.0,-688.0
2013-11-14 08:52:34+00:00,700.0,-688.0
2013-11-14 08:52:50+00:00,660.0,-822.0
2013-11-14 08:53:06+00:00,622.0,-751.0
2013-11-14 08:53:14+00:00,473.0,-97.0
2013-11-14 08:53:15+00:00,473.0,-29.0
2013-11-14 08:53:23+00:00,658.0,-805.0
2013-11-14 08:53:28+00:00,470.0,31.0
2013-11-14 08:53:32+00:00,693.0,-1154.0
2013-11-14 08:53:43+00:00,446.0,1.0
2013-11-14 08:53:47+00:00,703.0,-709.0
2013-11-14 08:53:59+00:00,516.0,48.0
2013-11-14 08:54:01+00:00,657.0,49.0
2013-11-14 08:54:02+00:00,742.0,-673.0
2013-11-14 08:54:03+00:00,742.0,-753.0
2013-11-14 08:54:11+00:00,671.0,-349.0
2013-11-14 08:54:15+00:00,519.0,-31.0
2013-11-14 08:55:04+00:00,649.0,-948.0
2013-11-14 08:55:15+00:00,457.0,14.0
2013-11-14 08:55:19+00:00,689.0,-926.0
2013-11-14 08:55:20+00:00,616.0,-926.0
2013-11-14 08:55:28+00:00,517.0,-661.0
2013-11-14 08:55:36+00:00,673.0,-799.0
2013-11-14 08:55:52+00:00,652.0,-772.0
2013-11-14 08:56:00+00:00,449.0,-169.0
2013-11-14 08:56:12+00:00,673.0,-691.0
2013-11-14 08:56:18+00:00,584.0,21.0
2013-11-14 08:56:31+00:00,462.0,12.0
2013-11-14 08:56:32+00:00,438.0,12.0
2013-11-14 08:56:35+00:00,712.0,-871.0
2013-11-14 08:56:36+00:00,657.0,-871.0
2013-11-14 08:56:51+00:00,677.0,-740.0
2013-11-14 08:56:52+00:00,616.0,-740.0
2013-11-14 08:56:56+00:00,657.0,-551.0
2013-11-14 08:57:12+00:00,679.0,-691.0
2013-11-14 08:57:33+00:00,549.0,-3.0
2013-11-14 08:57:34+00:00,607.0,-3.0
2013-11-14 08:58:37+00:00,680.0,-806.0
2013-11-14 08:58:49+00:00,440.0,-124.0
2013-11-14 08:58:50+00:00,491.0,-124.0
2013-11-14 08:59:25+00:00,699.0,-699.0
2013-11-14 08:59:42+00:00,675.0,-899.0
2013-11-14 08:59:46+00:00,628.0,-777.0
2013-11-14 08:59:49+00:00,450.0,47.0
2013-11-14 08:59:53+00:00,701.0,-820.0
2013-11-14 08:59:54+00:00,607.0,-820.0
2013-11-14 08:59:58+00:00,693.0,-534.0
2013-11-14 09:00:14+00:00,687.0,-673.0
2013-11-14 09:00:46+00:00,597.0,-755.0
2013-11-14 09:01:18+00:00,706.0,-679.0
2013-11-14 09:01:21+00:00,508.0,-25.0
2013-11-14 09:01:22+00:00,464.0,-25.0
2013-11-14 09:01:25+00:00,750.0,-866.0
2013-11-14 09:01:26+00:00,654.0,-866.0
2013-11-14 09:01:55+00:00,638.0,-816.0
2013-11-14 09:02:03+00:00,681.0,-816.0
2013-11-14 09:02:11+00:00,666.0,-851.0
2013-11-14 09:02:43+00:00,702.0,-600.0
2013-11-14 09:02:52+00:00,484.0,8.0
2013-11-14 09:02:56+00:00,719.0,-1146.0
2013-11-14 09:03:23+00:00,470.0,66.0
2013-11-14 09:03:35+00:00,669.0,-446.0
2013-11-14 09:03:53+00:00,549.0,94.0
2013-11-14 09:04:20+00:00,605.0,-725.0
2013-11-14 09:04:27+00:00,596.0,-791.0
2013-11-14 09:04:28+00:00,572.0,-791.0
2013-11-14 09:04:36+00:00,594.0,-736.0
2013-11-14 09:04:44+00:00,567.0,-589.0
2013-11-14 09:05:16+00:00,574.0,-790.0
2013-11-14 09:05:40+00:00,414.0,-18.0
2013-11-14 09:05:44+00:00,659.0,-1072.0
2013-11-14 09:05:48+00:00,574.0,-830.0
2013-11-14 09:05:52+00:00,658.0,-551.0
2013-11-14 09:05:57+00:00,457.0,45.0
2013-11-14 09:05:58+00:00,555.0,45.0
2013-11-14 09:06:01+00:00,555.0,-498.0
2013-11-14 09:06:02+00:00,596.0,-498.0
2013-11-14 09:06:10+00:00,396.0,2.0
2013-11-14 09:06:26+00:00,361.0,29.0
2013-11-14 09:06:29+00:00,635.0,-727.0
2013-11-14 09:06:45+00:00,578.0,-741.0
2013-11-14 09:06:53+00:00,638.0,-824.0
2013-11-14 09:07:09+00:00,628.0,-567.0
2013-11-14 09:07:42+00:00,431.0,76.0
2013-11-14 09:07:46+00:00,583.0,-876.0
2013-11-14 09:07:58+00:00,375.0,98.0
2013-11-14 09:08:02+00:00,596.0,-949.0
2013-11-14 09:08:17+00:00,562.0,-603.0
2013-11-14 09:08:18+00:00,597.0,-603.0
2013-11-14 09:08:50+00:00,595.0,-744.0
2013-11-14 09:08:57+00:00,417.0,-104.0
2013-11-14 09:08:58+00:00,473.0,-104.0
2013-11-14 09:09:02+00:00,629.0,-939.0
2013-11-14 09:09:06+00:00,551.0,-835.0
2013-11-14 09:09:22+00:00,605.0,-699.0
2013-11-14 09:09:38+00:00,608.0,-546.0
2013-11-14 09:09:45+00:00,384.0,48.0
2013-11-14 09:09:54+00:00,572.0,-546.0
2013-11-14 09:10:14+00:00,388.0,76.0
2013-11-14 09:10:19+00:00,650.0,-724.0
2013-11-14 09:10:31+00:00,399.0,-15.0
2013-11-14 09:11:04+00:00,600.0,-884.0
2013-11-14 09:11:35+00:00,590.0,-772.0
2013-11-14 09:11:47+00:00,397.0,-91.0
2013-11-14 09:12:03+00:00,419.0,-31.0
2013-11-14 09:12:15+00:00,614.0,-752.0
2013-11-14 09:12:22+00:00,628.0,-804.0
2013-11-14 09:12:28+00:00,694.0,-847.0
2013-11-14 09:12:32+00:00,406.0,35.0
2013-11-14 09:12:51+00:00,677.0,-940.0
2013-11-14 09:12:52+00:00,613.0,-940.0
2013-11-14 09:13:38+00:00,604.0,-920.0
2013-11-14 09:13:56+00:00,581.0,-895.0
2013-11-14 09:13:59+00:00,581.0,-658.0
2013-11-14 09:14:02+00:00,350.0,-4.0
2013-11-14 09:14:03+00:00,350.0,38.0
2013-11-14 09:14:17+00:00,589.0,-569.0
2013-11-14 09:15:09+00:00,559.0,-676.0
2013-11-14 09:15:10+00:00,600.0,-676.0
2013-11-14 09:15:17+00:00,600.0,-729.0
2013-11-14 09:15:18+00:00,519.0,-629.0
2013-11-14 09:15:20+00:00,432.0,75.0
2013-11-14 09:15:41+00:00,686.0,-826.0
2013-11-14 09:15:42+00:00,635.0,-826.0
2013-11-14 09:16:01+00:00,1372.0,-957.0
2013-11-14 09:16:06+00:00,374.0,77.0
2013-11-14 09:16:08+00:00,572.0,83.0
2013-11-14 09:16:10+00:00,697.0,-1104.0
2013-11-14 09:16:25+00:00,741.0,-1269.0
2013-11-14 09:16:26+00:00,687.0,-1033.0
2013-11-14 09:16:29+00:00,687.0,-967.0
2013-11-14 09:16:30+00:00,658.0,-967.0
2013-11-14 09:16:33+00:00,658.0,-859.0
2013-11-14 09:16:38+00:00,707.0,-521.0
2013-11-14 09:16:47+00:00,713.0,-995.0
2013-11-14 09:16:54+00:00,721.0,-1184.0
2013-11-14 09:16:57+00:00,585.0,-676.0
2013-11-14 09:16:58+00:00,653.0,-676.0
2013-11-14 09:17:01+00:00,653.0,-859.0
2013-11-14 09:17:02+00:00,683.0,-859.0
2013-11-14 09:17:09+00:00,701.0,-1034.0
2013-11-14 09:17:18+00:00,744.0,-931.0
